review_id	business_id	user_id	stars	text	review_date	cool	funny	useful
vOLMoJFiCpU2XtTT5QZsQA	rNahhyqDlouyDMHh57p3ug	DJ9DfRLbDBCQ_GJX_tugIQ	2	For the price it should have been much better. Stay away from the linguini w clams and pancetta. SO SALTY. I'm thai I love salty food -  - For the price it should have been much better. Stay away from the linguini w clams and pancetta. SO SALTY. I'm thai I love salty food but this was ridiculous. Also service was subpar. Maybe as my friend said it was the rock bottom christmas eve crew but whatever. Mario batale needs to take a second look. On the plus side, incredible octopus appetizer. Would get that again if forced to go.	2012-01-26	0	0	1
FHzLCzgeapTldWWZS5zUNA	xpnNsrT8QsCIUdawnsBvoQ	NqoaK7KuK20O8t5nLLgPLg	5	I've been coming to this office for about 8 years now and the people are very friendly and helpful. I see Dr. Lewis & he always has a funny joke to make the visit fun. Each of the ladies in the office are very accomodating and they all know me on a first-name basis since I've been coming in all these years! -  - I had new lenses put in the glasses I've worn since 2007 and they made the transaction go smoothly with doing this. I will be getting new lenses in my other pair soon as well and am looking forward to this, as my prescription has a slight change to it.  -  - I recommend this office to anyone I know looking for a new eye doctor and optometrist facility!	2013-11-02	1	0	1
lfKuTFDvOdpqe6yoBPJOzA	CZjcFdvJhksq9dy58NVEzw	tcdJXg82A7D7uzKMcXitcA	5	2 thumbs up to all the seafood and yummy dessert~~	2012-03-31	0	0	0
OkdUWgSJ4P-chWH2XOxF0w	_FXql6eVhbM923RdCi94SA	tRBC8zo48KbWIJn_hEG4mA	5	Thanks Kate for being a fabulous waitress.  This was the perfect end to our day.  Our group had one diner that has very special food needs and she was perfect in suggestions, moderations, guiding him along.  And this time, I wasn't the DD (I asked for you Dana) so the lucious passion fruit margs flowed.  And my dinner was the best!  Lemongrass encrusted Hapu (Hawaiian sea bass) was done to perfection.  Only bummer...it was raining and we couldn't sit outside.  Next time!	2013-01-26	0	0	0
OxLlll7Gb8EFMqqGAptwdQ	kKcniirsMqUd_x0pZEGcWA	kkzoTv-HgIz3JZw2y9y-Gg	5	I can't visit Vegas without visiting this restaurant.  The very first time I came to Vegas, I ended up spending a ridiculous amount of money because my party did NOT want to leave!  The service was a little slow, but I always had a drink in front of me... scratch that, I always had an EXCELLENT drink in front of me, plus the owner came by and gave us free tequila shots!  The food was really good; there were a lot of unique options, things that I definitely don't get anywhere else.  Obviously you should order the tacos.  They are FAMOUS!	2012-10-02	0	0	0
Ee3QVODZUpdQNSkMFCeyBg	zp713qNhx8d9KCJJnrw1xA	Q-e5Kriu18oFX5orJkoNhA	5	This place is ridiculous. No complaints here. THE most interesting salsa bar I have ever seen with tradition styles such as chipotle and tomatillo alongside crazy inventions like sesame and peanut. All delicious. So far I've had the shark fish tacos, shrimp tacos, and carne asada burro. My fav is the shrimp tacos but all were amazing. Also, get a side of the calavasas - yum.	2011-05-11	1	0	1
FAfj6Px4OJFAMYr1GBzKww	9ggd0DySEZNw990JGaFSQQ	KJDymAcoPiW_vuqthGxfpQ	4	Solid mall with tons of store options to choose from in every price range. It was clean, easy to navigate and even though it was a weekend and it was a little busy, it didn't have that crowded tight feel of some other places.   -  - I can see us coming to this location again during the holiday season to purchase gifts and other whatnot for family / friends given the array of recognizable store fronts.   -  - Decent food court and snack selections if you want them. -  - Overall: A- - Much better than some of the other malls the Phoenix area has to offer!	2013-10-10	1	1	1
RuQ1E1-2oC5WxMj5IQUDtQ	R5uo6DzA8vGLIbatkt7vZQ	HAPeOwz8g3D8LNwPDf0aVA	5	Love love love this store! Browsing a used book store is not about the destination (i.e. what you're looking for) but the journey. I ALWAYS leave with an unexpected gem! The stores in Madison are very neat and so organized as well. One could get lost in the stacks' sub-genres alone!	2012-11-08	1	0	1
r17WTz3fO4-RgqLSnq-CVg	1yx2zLskVTe5WQdYjL2Apw	gLyekcxmLOoaMTYXKOF-1Q	3	A groupon and good reviews lead me to try this place in Vegas. Normally, I do not go off the strip to eat. I don't think this place is as good as the reviews lead it to be... the place was packed when I went though, around 11am. It took about 30 minutes or so for a table. Looking at the menu, LOTS of stuff looked good and I had trouble deciding what to eat. The menu is a newpaper, which is actually really cute and different; also, there is a lot of word-play on the menu which I thought was cleaver. I ended up getting the chicken fried steak skillet and my brother got the carnitas skillet. Both did taste good, but I did not think it was spectacular. Portions were a good size, a bit larger than average. My chicken steak was tender and crispy and the gravy was good... but the house potatoes it came with was way too salty. I mixed everything together to try to lessen the salt taste, but in the end, I couldn't finish all the potatoes because, well, it was just too much salt. I think they need to put less of the seasoned salt on it. I'm a total potato lover and I couldn't finish my potatoes. My skillet also came with 2 eggs, anyway you want and a muffin or toast. I chose the muffin. It was good-average. I tried a bit of the carnitas skillet... but I'm not a big Mexican food fan... so it wasn't to my liking really, but my brother liked it. His did not come with a muffin or toast though. I also ordered coffee, thinking it was going to come in the interesting cup I see posted... it came in the ugly typical diner coffee cup... -  - Personally, I think Hash House A Go-Go has much better food and better prices... and way bigger portions!! My brother agrees with me too.  -  - I don't think this place is worth the wait... it didn't stand out in my mind. Just an average breakfast place. Prices are fair... my chicken fried skillet was $10.50 and the carnitas skillet was about $11.  -  - Go to Hash House A Go-Go if you want special yummy breakfast food... this place is just average.	2013-11-26	0	1	2
elHWWTHqO2JCNtxVbDt5Rg	9KWa4gOWYmkzDJjwBlenUg	P1qwZrslRv9KS9vPJNXe4g	5	So, I'm a 24 hour fitness kinda guy and have been for say well, 6 years now. -  - Until... -  - 4th Of July weekend 2009.  -  - I head out of the valley and back to LA to soak in the Southern Californian rays and 70 degree temperatures when my former roommate hits me with it..."24 hour fitness sucks man, check out this new place called equinox I got a membership to". -  - Needless to say, screw you Rob.  -  - After discovering a gym that does NOT cater to meat heads and "I'm too hot for you to look at me, creeper" women I started my search frantically for such an experience upon my return home. -  - Good ol' yelp, you've done it again, I found The Village using you and I must say, HOLY CRAP, now equinox back in LA looks like 24 hour fitness!!   -  - So, yes it's pricey, (triple digit range and a hefty club buy in fee) but at that rate they keep out the 30,000 dollar millionaires (which seem to be very abundant in the local area) and provide the member an excellent and VERY enjoyable experience.  -  - I LOVE this club from the steam room to the events they provide (they even had a Hell's Kitchen party for Sabrina, the clubs chef and a contestant this season, what's that tell you about staff quality ;) ) -  - On a side note though, I understand that it IS DC Ranch and family life is dominant in this part of town. However, kids of the affluent seem to run rather wild through the place come afternoon hours, so just make sure to be patient ;).	2009-07-25	0	1	0
h6vtuSd8Cgvs8YXUPpBNBw	sL4n5lhxqoZ5l0d8gwIPyA	7cR92zkDv4W3kqzii6axvg	5	I went back to @NMTBrew tonight, because it's really that amazing. -  - Amy was our server. She quickly informed us that the guest brew, the Pumpkin Porter, was out, and that they had just that hour tapped the Mountain Stout. -  - I sampled it, as well as their Mild Child, a "succulent blonde". -  - The blonde was nice, but it's beginner beer. -  - The Stout, however, definitely for refined palettes. -  - Just had some crab dip for dinner. -  - Was very pleasantly surprised to have a visit from owner/brewmaster Rob, who came to discuss the Stout. -  - We discussed many different things, and I congratulated him on he, and Candy's success with their venture. -  - Sitting on the patio was initially a bit warm, but by the time we left, it was a nice night. -  - Can't get enough of this place!	2013-09-13	5	1	2
nrurU5W-jrNTDDIylk03dw	Lp-A-JNRUUH72uou5-pMtQ	61HRMKC0sxwrpw_OUltiGg	4	We discovered Lola's by word of mouth. Oh my goodness...it lives up to the hype. My man and I had the sweet tea (my favorite type of tea!) and started off with the crab cake with lemon aioli (I think). It was yummy and sinful. Next we ventured into the po' boy section of the menu. SO TASTY! I had the one with pot roast and he had the fried shrimp. I definitely recommend that you get them dressed (with mayo and tartar sauce). Its out of this world. Lastly, we finished up the meal with bread pudding with Chantilly cream. It was heavenly. -  - Overall Lola's was awesome. The service is very friendly and the food is dynamite. The only reason its not getting 5 stars is because they close too early and I always miss them. Oh well...such is life.	2011-01-29	1	1	1
Jo5vIdwB7EZ8Me_qpsKiWQ	jOuERtVf7QePnK9ZcdH5XA	dYkvw1NNN9U6_og-txFZ6g	2	I give the food 4 stars, and the service 1 star. - I've been here twice months apart, most recently yesterday. The first time I ate here was this past summer, on a not so busy Sunday late afternoon. We were seated quickly but took 1.5 hours for our food to come! When asked what the delay was, management actually came out, apologized and said my friend's sandwich had to be remade because it was dropped on the ground. Fine.  - As for yesterday, we also came for brunch and were a group of 6, we were seated right away because it wasn't so busy. Great because we were starving. Our waitress took 30 minutes to come and introduce herself, and disappeared for a long while-- we had to ask other staff if we could please put in our order (we were starving). She finally took our order, but later on came out to tell us she would be leaving and we would have another server. After 1 hour of waiting for our food to come (and not seeing our new waitress since the switch) we noticed that we were never even given the complimentary bread that all the other tables received. We asked another server (not ours, she was still missing) if we could have bread and by that time our server was coming out with our orders, which were ALL COLD. - The food is great at this place-- I've had the fried chicken strips and waffles, and the corned beef hash-- I hate to give it a poor review, since the chefs and cooks seem to have it on point! But man is the service bad.	2014-02-10	1	1	1
