x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
2.0,2.5,2.0,4.0,2.0,20.13,12.0,16.0,13.0,9.5,8.0,11.0,4.0,5.0,12.0,3.0,2.21,2.0,8.0,27.0,8.0,36.0,1022.0,138.0,58.67,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,3.0,2.0,3.0,2.0,9.66,16.0,7.0,8.0,20.67,5.0,10.0,3.0,4.0,8.0,3.0,2.4,2.0,4.0,29.0,4.0,37.0,2672.48,145.06,150.36,2.5,2.0,2.0,2.0,4.0,teamEdward
2.0,2.25,2.0,9.0,2.0,32.46,8.0,30.0,17.0,5.75,10.0,12.0,7.0,5.0,16.0,3.0,2.11,2.0,14.0,22.0,14.0,32.0,430.33,116.22,25.8,2.33,4.0,4.0,4.0,5.0,teamEdward
2.0,2.91,2.0,6.0,2.0,20.36,15.0,19.0,35.0,26.23,13.0,43.0,4.0,12.0,27.0,3.0,2.59,2.0,13.0,58.0,13.0,99.0,10776.87,446.74,600.6,2.1,2.0,2.0,2.0,11.0,teamEdward
3.0,2.15,3.0,6.0,16.29,22.95,14.0,23.0,9.0,12.36,13.0,21.0,3.0,4.0,9.0,3.0,2.1,4.0,14.0,31.0,15.0,50.0,2252.27,219.13,127.01,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.5,2.0,3.0,2.0,19.34,13.0,15.0,13.0,10.25,8.0,11.0,4.0,5.0,12.0,3.0,2.23,2.0,8.0,28.0,8.0,37.0,1182.25,145.06,67.57,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.67,2.0,2.0,2.0,13.39,9.0,7.0,7.0,5.5,5.0,5.0,2.0,4.0,7.0,3.0,2.4,5.0,5.0,11.0,5.0,14.0,141.52,41.86,9.75,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.56,3.0,4.0,12.0,14.5,16.0,16.0,19.0,15.0,9.0,15.0,5.0,7.0,16.0,6.0,2.36,3.0,11.0,26.0,11.0,39.0,2114.7,164.52,119.37,2.8,10.0,4.0,8.0,5.0,teamEdward
2.0,2.5,2.0,3.0,2.0,19.05,13.0,19.0,23.0,17.58,8.0,19.0,4.0,7.0,20.0,3.0,2.29,2.0,12.0,50.0,12.0,67.0,4142.26,267.69,232.01,2.2,2.0,2.0,2.0,6.0,teamEdward
7.0,2.16,37.0,30.0,31.63,52.7,23.0,168.0,61.0,39.73,34.0,117.0,8.0,18.0,47.0,10.0,2.1,4.0,97.0,221.0,102.0,336.0,72192.59,1915.13,4012.59,2.5,29.0,4.0,26.0,11.0,teamEdward
4.0,2.3,9.0,14.0,54.94,18.55,16.0,32.0,10.0,12.11,11.0,15.0,3.0,5.0,9.0,5.0,2.1,3.0,10.0,26.0,12.0,39.0,1694.31,169.37,96.02,3.0,5.0,5.0,4.0,4.0,teamEdward
2.0,2.13,2.0,5.0,2.0,29.64,12.0,22.0,8.0,9.690000000000001,15.0,22.0,3.0,4.0,8.0,3.0,2.1,2.0,17.0,29.0,17.0,49.0,1637.44,214.61,92.86,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.6,2.0,2.0,2.0,15.11,10.0,8.0,9.0,6.8,7.0,8.0,2.0,5.0,8.0,5.0,2.5,3.0,7.0,13.0,7.0,19.0,303.96,64.91,18.78,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.14,2.0,2.0,2.0,14.99,9.0,10.0,3.0,8.129999999999999,6.0,9.0,2.0,3.0,4.0,3.0,2.13,4.0,9.0,18.0,9.0,25.0,489.35,81.57,29.07,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.23,2.0,13.0,5.85,48.25,16.0,41.0,39.0,16.27,28.0,55.0,14.0,8.0,35.0,7.0,2.15,2.0,27.0,73.0,28.0,126.0,9418.54,661.92,525.14,2.83,2.0,2.0,2.0,8.0,teamEdward
2.0,2.39,2.0,8.0,2.0,34.59,12.0,28.0,34.0,15.12,18.0,44.0,5.0,9.0,29.0,3.0,2.27,2.0,20.0,51.0,20.0,93.0,5616.09,429.74,313.89,2.14,2.0,2.0,2.0,6.0,teamEdward
2.0,2.25,2.0,3.0,2.0,12.57,8.0,9.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,3.0,2.14,3.0,6.0,9.0,6.0,12.0,97.1,33.7,7.28,3.0,2.0,2.0,2.0,3.0,teamEdward
11.0,2.15,19.0,21.0,46.83,34.58,16.0,81.0,29.0,30.39,20.0,75.0,3.0,8.0,25.0,3.0,2.08,2.0,34.0,114.0,43.0,187.0,26261.72,927.0,1460.87,2.17,12.0,4.0,12.0,3.0,teamEdward
2.0,2.4,2.0,3.0,2.0,19.72,12.0,15.0,18.0,12.83,8.0,15.0,4.0,6.0,16.0,3.0,2.31,2.0,12.0,37.0,12.0,50.0,2082.0,194.0,117.56,2.25,2.0,2.0,2.0,5.0,teamEdward
4.0,2.19,8.0,13.0,27.0,22.13,19.0,47.0,22.0,30.77,15.0,46.0,3.0,7.0,19.0,6.0,2.11,2.0,26.0,76.0,28.0,120.0,16659.75,581.01,927.43,2.8,9.0,4.0,8.0,5.0,teamEdward
11.0,2.19,19.0,32.0,55.06,32.739999999999995,18.0,82.0,26.0,17.560000000000002,20.0,37.0,4.0,8.0,22.0,3.0,2.08,3.0,25.0,61.0,34.0,96.0,7441.0,480.22,415.28,2.17,12.0,4.0,12.0,7.0,teamEdward
3.0,2.11,3.0,6.0,22.0,18.8,12.0,18.0,4.0,8.67,8.0,10.0,3.0,3.0,5.0,3.0,2.06,2.0,10.0,22.0,11.0,30.0,748.67,114.0,43.48,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.21,17.0,9.0,43.03,17.439999999999998,16.0,51.0,17.0,31.75,10.0,36.0,2.0,7.0,14.0,6.0,2.1,5.0,25.0,71.0,26.0,105.0,13666.81,461.32,761.16,2.8,8.0,5.0,6.0,3.0,teamEdward
3.0,2.1,17.0,13.0,66.0,51.83,8.0,40.0,7.0,5.9399999999999995,18.0,23.0,5.0,3.0,8.0,3.0,2.03,2.0,11.0,25.0,12.0,46.0,774.6,198.21,44.92,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.27,38.0,47.0,42.63,26.44,29.0,152.0,71.0,64.25,20.0,85.0,7.0,18.0,57.0,18.0,2.11,2.0,59.0,196.0,62.0,279.0,94699.4,1523.24,5262.97,3.0,28.0,4.0,28.0,15.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,21.0,33.0,2.0,2.0,2.0,3.0,11.0,26.0,11.0,2.4699999999999998,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,teamEdward
4.0,2.33,5.0,5.0,35.33,23.0,15.0,24.0,14.0,17.0,15.0,32.0,4.0,6.0,12.0,6.0,2.18,7.0,12.0,39.0,14.0,69.0,4725.94,316.93,264.44,3.0,7.0,4.0,6.0,5.0,teamEdward
3.0,2.33,2.0,3.0,35.33,11.05,6.0,8.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.17,3.0,4.0,7.0,5.0,9.0,38.19,20.09,4.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.08,7.0,12.0,18.12,35.15,15.0,45.0,9.0,21.0,15.0,40.0,3.0,4.0,9.0,3.0,2.05,3.0,28.0,98.0,28.0,136.0,11969.32,631.86,666.85,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.4,2.0,3.0,2.0,10.7,14.0,14.0,18.0,23.6,7.0,20.0,2.0,6.0,16.0,3.0,2.33,5.0,12.0,30.0,12.0,48.0,4063.3,190.02,227.63,2.25,2.0,2.0,2.0,3.0,teamEdward
6.0,2.19,12.0,8.0,39.84,29.77,19.0,47.0,15.0,20.5,19.0,39.0,4.0,7.0,12.0,3.0,2.11,4.0,25.0,66.0,29.0,103.0,9507.92,515.83,530.11,2.2,2.0,2.0,2.0,7.0,teamEdward
2.0,3.0,2.0,2.0,2.0,14.61,11.0,7.0,12.0,8.75,6.0,8.0,4.0,5.0,11.0,5.0,2.6,2.0,5.0,19.0,5.0,25.0,576.49,87.11,33.92,3.0,2.0,2.0,2.0,5.0,teamEdward
2.0,2.17,4.0,6.0,27.0,18.85,14.0,16.0,3.0,10.57,9.0,12.0,2.0,3.0,4.0,3.0,2.07,2.0,8.0,26.0,8.0,36.0,1239.97,146.43,70.78,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.18,2.0,6.0,29.27,20.7,16.0,23.0,10.0,12.18,13.0,18.0,4.0,4.0,10.0,3.0,2.1,7.0,10.0,27.0,13.0,43.0,1940.6,192.4,109.7,2.5,4.0,4.0,4.0,3.0,teamEdward
5.0,2.17,25.0,28.0,24.61,54.69,33.0,145.0,73.0,69.41,45.0,189.0,12.0,18.0,59.0,6.0,2.11,4.0,91.0,387.0,94.0,574.0,239418.59,3553.81,13302.92,2.25,31.0,4.0,30.0,13.0,teamEdward
2.0,2.24,2.0,4.0,2.0,25.75,16.0,27.0,23.0,16.93,17.0,34.0,5.0,7.0,20.0,3.0,2.2,2.0,23.0,43.0,23.0,75.0,5297.85,356.63,296.21,2.2,2.0,2.0,2.0,7.0,teamEdward
2.0,2.42,2.0,4.0,2.0,19.51,12.0,18.0,23.0,16.17,8.0,19.0,4.0,7.0,20.0,3.0,2.31,2.0,14.0,47.0,14.0,64.0,3515.33,250.0,197.19,2.2,2.0,2.0,2.0,6.0,teamEdward
11.0,2.14,41.0,24.0,45.24,28.57,17.0,138.0,41.0,35.75,18.0,74.0,2.0,12.0,33.0,7.0,2.07,4.0,65.0,111.0,74.0,183.0,30265.95,898.71,1683.33,2.5,19.0,4.0,18.0,3.0,teamEdward
2.0,2.33,2.0,3.0,2.0,18.07,11.0,11.0,8.0,6.5,7.0,7.0,3.0,4.0,8.0,3.0,2.22,2.0,8.0,16.0,8.0,21.0,327.53,74.34,20.08,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2800000000000002,2.0,3.0,2.0,13.83,15.0,22.0,24.0,28.0,10.0,34.0,3.0,7.0,21.0,3.0,2.25,3.0,20.0,40.0,20.0,72.0,7996.02,309.46,446.11,2.2,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,3.0,2.0,35.33,10.0,8.0,7.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.2,3.0,4.0,8.0,4.0,10.0,74.0,26.0,6.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,12.0,23.0,2.0,2.0,2.0,2.0,9.0,18.0,8.0,2.7,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.86,2.0,2.0,2.0,3.0,teamEdward
2.0,2.22,2.0,3.0,2.0,20.0,10.0,13.0,9.0,8.0,10.0,14.0,3.0,4.0,9.0,3.0,2.18,5.0,11.0,17.0,11.0,29.0,650.0,110.0,38.0,2.5,2.0,2.0,2.0,4.0,teamEdward
6.0,2.07,2.0,3.0,28.67,18.51,17.0,24.0,23.0,18.67,11.0,22.0,4.0,3.0,20.0,3.0,2.05,2.0,13.0,42.0,17.0,62.0,4586.96,277.1,256.72,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.26,66.0,37.0,33.9,59.76,29.0,249.0,128.0,59.9,47.0,195.0,14.0,40.0,92.0,34.0,2.15,3.0,145.0,351.0,148.0,544.0,193625.35,3346.1,10758.85,2.84,61.0,4.0,44.0,17.0,teamEdward
2.0,2.5,2.0,5.0,2.0,24.9,13.0,21.0,23.0,13.69,10.0,19.0,6.0,7.0,20.0,3.0,2.26,2.0,12.0,48.0,12.0,65.0,3129.8,269.62,175.77,2.2,2.0,2.0,2.0,6.0,teamEdward
8.0,2.22,13.0,25.0,32.36,46.3,26.0,83.0,37.0,20.86,37.0,57.0,9.0,12.0,29.0,9.0,2.12,2.0,41.0,89.0,47.0,144.0,15754.04,837.34,877.11,2.7,13.0,4.0,10.0,9.0,teamEdward
2.0,2.15,2.0,5.0,2.0,14.62,10.0,21.0,8.0,10.8,7.0,13.0,2.0,4.0,8.0,3.0,2.11,2.0,15.0,21.0,15.0,32.0,978.92,113.01,56.27,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.13,2.0,4.0,2.0,29.24,13.0,21.0,7.0,13.46,14.0,27.0,2.0,4.0,7.0,3.0,2.11,4.0,18.0,46.0,18.0,71.0,3578.44,314.13,200.69,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,2.0,2.0,7.33,5.0,7.0,3.0,3.5,3.0,3.0,2.0,3.0,4.0,3.0,2.2,4.0,4.0,5.0,4.0,6.0,14.0,10.0,2.67,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.25,2.0,5.0,2.0,20.89,11.0,15.0,9.0,7.63,10.0,12.0,4.0,4.0,9.0,3.0,2.15,2.0,10.0,18.0,10.0,28.0,599.79,108.27,35.21,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.29,2.0,3.0,2.0,10.9,9.0,11.0,8.0,9.0,6.0,10.0,2.0,4.0,8.0,3.0,2.22,4.0,9.0,12.0,9.0,20.0,437.89,64.27000000000001,26.22,2.5,2.0,2.0,2.0,3.0,teamEdward
3.0,2.16,7.0,14.0,27.0,32.21,14.0,39.0,14.0,11.6,17.0,26.0,5.0,5.0,13.0,3.0,2.08,4.0,20.0,39.0,21.0,63.0,2786.46,292.05,156.69,2.33,2.0,2.0,2.0,5.0,teamEdward
2.0,2.5,2.0,3.0,2.0,18.65,10.0,13.0,8.0,6.0,7.0,7.0,3.0,4.0,8.0,3.0,2.18,2.0,6.0,15.0,6.0,20.0,268.43,68.61,16.8,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,3.0,2.0,18.67,9.61,8.0,9.0,4.0,7.0,5.0,7.0,3.0,3.0,5.0,3.0,2.14,2.0,7.0,9.0,7.0,14.0,192.2,40.04,12.57,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,5.0,10.0,25.08,42.24,9.0,28.0,10.0,6.43,17.0,21.0,6.0,4.0,10.0,3.0,2.08,6.0,12.0,23.0,12.0,42.0,792.81,180.38,45.93,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.25,7.0,5.0,13.11,47.51,29.0,51.0,64.0,41.03,48.0,135.0,14.0,12.0,56.0,5.0,2.2,4.0,42.0,156.0,42.0,289.0,69342.63,1778.48,3854.26,2.3,2.0,2.0,2.0,10.0,teamEdward
2.0,2.42,3.0,3.0,7.0,24.78,18.0,24.0,29.0,20.0,18.0,38.0,6.0,10.0,23.0,10.0,2.36,3.0,21.0,48.0,21.0,84.0,7382.0,412.0,412.0,3.0,2.0,2.0,2.0,10.0,teamEdward
2.0,2.07,2.0,8.0,2.0,27.09,11.0,25.0,8.0,11.82,13.0,26.0,5.0,3.0,9.0,3.0,2.04,4.0,16.0,35.0,16.0,59.0,2420.71,248.35,136.37,3.0,2.0,2.0,2.0,3.0,teamEdward
18.0,2.21,13.0,18.0,26.32,24.65,29.0,131.0,74.0,106.25,20.0,141.0,6.0,23.0,55.0,3.0,2.16,4.0,86.0,293.0,102.0,432.0,246188.04,2363.5,13679.0,2.05,2.0,2.0,2.0,14.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,14.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.08,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.13,14.0,8.0,31.55,32.72,17.0,54.0,19.0,17.0,18.0,34.0,6.0,6.0,17.0,3.0,2.08,3.0,33.0,63.0,34.0,95.0,6913.1,462.74,385.95,2.25,8.0,4.0,8.0,6.0,teamEdward
4.0,2.05,30.0,19.0,34.61,78.19,25.0,113.0,15.0,38.75,53.0,165.0,6.0,5.0,14.0,3.0,2.03,2.0,64.0,290.0,66.0,453.0,102932.76,2802.46,5720.38,2.33,6.0,4.0,6.0,4.0,teamEdward
4.0,2.17,8.0,20.0,17.380000000000003,36.95,22.0,74.0,39.0,38.96,25.0,87.0,6.0,10.0,33.0,5.0,2.11,2.0,46.0,155.0,48.0,240.0,47729.54,1293.45,2653.53,2.38,15.0,4.0,14.0,9.0,teamEdward
4.0,2.2,3.0,6.0,29.27,15.65,13.0,19.0,9.0,13.0,9.0,16.0,3.0,4.0,9.0,3.0,2.12,2.0,10.0,24.0,12.0,38.0,1653.29,152.12,93.74,2.5,4.0,4.0,4.0,4.0,teamEdward
4.0,2.23,13.0,27.0,19.11,35.22,21.0,105.0,66.0,67.26,25.0,160.0,5.0,17.0,53.0,10.0,2.15,2.0,65.0,246.0,67.0,404.0,141468.74,2169.71,7861.26,2.5300000000000002,27.0,4.0,24.0,5.0,teamEdward
2.0,2.1,2.0,7.0,2.0,23.06,11.0,19.0,4.0,10.36,9.0,15.0,3.0,3.0,5.0,3.0,2.06,3.0,12.0,33.0,12.0,46.0,1472.86,178.0,83.71,3.0,2.0,2.0,2.0,3.0,teamEdward
6.0,2.24,62.0,32.0,35.51,51.33,28.0,225.0,110.0,60.5,40.0,173.0,14.0,33.0,81.0,25.0,2.14,3.0,129.0,312.0,133.0,483.0,168833.0,2888.0,9381.5,2.74,52.0,4.0,40.0,15.0,teamEdward
8.0,2.14,18.0,26.0,44.31,32.18,16.0,79.0,26.0,30.0,20.0,74.0,5.0,7.0,23.0,3.0,2.06,3.0,32.0,99.0,38.0,171.0,23662.0,847.0,1316.44,2.2,10.0,4.0,10.0,6.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,40.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.03,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.21,20.0,7.0,41.13,39.83,15.0,55.0,27.0,13.63,21.0,36.0,9.0,8.0,23.0,3.0,2.11,2.0,30.0,56.0,30.0,90.0,5119.89,442.0,286.33,2.17,12.0,4.0,12.0,7.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,26.0,17.0,2.0,2.0,2.0,7.0,5.0,16.0,3.0,2.13,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0,2.0,5.0,teamEdward
2.0,2.5,2.0,3.0,2.0,20.13,12.0,15.0,13.0,9.5,8.0,11.0,4.0,5.0,12.0,3.0,2.23,2.0,8.0,27.0,8.0,36.0,1022.0,138.0,58.67,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.39,3.0,4.0,3.4699999999999998,46.63,28.0,78.0,82.0,36.32,27.0,68.0,13.0,28.0,58.0,28.0,2.34,2.0,69.0,206.0,69.0,272.0,52564.96,1533.55,2922.16,3.0,2.0,2.0,2.0,15.0,teamEdward
2.0,2.13,4.0,8.0,22.0,27.94,12.0,20.0,4.0,10.64,13.0,21.0,3.0,3.0,5.0,3.0,2.06,2.0,10.0,34.0,10.0,53.0,1936.62,226.01,109.48,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,7.0,2.0,85.33,2.0,3.0,10.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.13,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,2.0,2.0,16.8,10.0,6.0,3.0,6.0,7.0,7.0,2.0,3.0,4.0,3.0,2.25,2.0,4.0,13.0,4.0,18.0,238.83,61.21,15.16,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.33,6.0,4.0,18.0,22.89,23.0,30.0,26.0,26.94,18.0,40.0,3.0,9.0,21.0,9.0,2.25,2.0,23.0,64.0,23.0,102.0,12993.07,522.95,723.73,3.0,2.0,2.0,2.0,4.0,teamEdward
2.0,2.2,2.0,2.0,2.0,10.22,11.0,9.0,4.0,11.0,6.0,10.0,3.0,3.0,5.0,3.0,2.14,3.0,7.0,14.0,7.0,22.0,668.08,76.01,39.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.33,2.0,17.0,2.0,28.43,14.0,41.0,30.0,19.45,13.0,34.0,6.0,8.0,26.0,3.0,2.15,2.0,20.0,72.0,20.0,104.0,8055.59,463.4,449.42,2.17,12.0,4.0,12.0,7.0,teamEdward
3.0,2.26,19.0,15.0,34.72,66.06,23.0,73.0,47.0,32.39,40.0,112.0,6.0,12.0,39.0,10.0,2.14,5.0,39.0,223.0,40.0,333.0,59185.26,1949.15,3289.96,2.8,18.0,4.0,14.0,8.0,teamEdward
2.0,2.17,2.0,6.0,2.0,26.08,21.0,45.0,23.0,21.59,18.0,35.0,3.0,8.0,19.0,3.0,2.14,4.0,38.0,61.0,38.0,94.0,9248.17,473.89,515.67,2.17,12.0,4.0,12.0,4.0,teamEdward
8.0,2.24,13.0,20.0,36.69,28.92,18.0,71.0,37.0,47.5,18.0,93.0,7.0,11.0,30.0,3.0,2.13,2.0,34.0,156.0,40.0,247.0,55739.5,1227.0,3098.53,2.11,18.0,4.0,18.0,8.0,teamEdward
3.0,2.27,2.0,3.0,11.09,16.0,15.0,15.0,12.0,12.83,11.0,17.0,2.0,5.0,11.0,3.0,2.23,4.0,12.0,21.0,13.0,36.0,1644.56,153.62,93.25,2.33,2.0,2.0,2.0,3.0,teamEdward
2.0,2.42,2.0,3.0,2.0,19.51,12.0,17.0,23.0,16.17,8.0,19.0,4.0,7.0,20.0,3.0,2.33,2.0,14.0,47.0,14.0,64.0,3515.33,250.0,197.19,2.2,2.0,2.0,2.0,6.0,teamEdward
10.0,2.31,25.0,42.0,42.26,31.38,19.0,120.0,51.0,30.9,22.0,70.0,3.0,19.0,36.0,19.0,2.14,4.0,48.0,97.0,56.0,165.0,24542.17,851.14,1365.34,3.0,28.0,4.0,22.0,13.0,teamEdward
2.0,2.67,2.0,4.0,2.0,11.17,14.0,14.0,25.0,27.0,8.0,27.0,3.0,8.0,21.0,5.0,2.5,4.0,11.0,32.0,11.0,57.0,5735.65,231.35,320.54,2.5,2.0,2.0,2.0,5.0,teamEdward
4.0,2.27,4.0,9.0,32.769999999999996,12.83,13.0,24.0,11.0,21.25,8.0,23.0,3.0,5.0,10.0,3.0,2.14,2.0,11.0,32.0,13.0,53.0,4014.87,210.46,224.94,2.33,6.0,4.0,6.0,4.0,teamEdward
3.0,2.22,6.0,8.0,18.12,23.63,23.0,41.0,21.0,29.75,16.0,39.0,5.0,8.0,17.0,3.0,2.15,3.0,28.0,82.0,29.0,119.0,16655.5,602.13,927.19,2.17,7.0,4.0,6.0,7.0,teamEdward
2.0,3.0,2.0,7.0,2.0,2.0,3.0,10.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.13,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.25,2.0,3.0,14.5,22.61,12.0,13.0,10.0,8.5,12.0,15.0,5.0,4.0,10.0,3.0,2.18,2.0,9.0,20.0,10.0,33.0,872.87,135.98,50.38,2.5,2.0,2.0,2.0,4.0,teamEdward
2.0,2.12,60.0,23.0,55.21,45.73,22.0,134.0,32.0,24.81,34.0,75.0,5.0,8.0,28.0,3.0,2.05,3.0,53.0,104.0,53.0,177.0,22759.22,999.58,1266.29,2.17,12.0,4.0,12.0,4.0,teamEdward
14.0,2.23,25.0,35.0,54.24,45.97,25.0,104.0,35.0,22.29,36.0,62.0,11.0,12.0,27.0,7.0,2.1,2.0,34.0,95.0,46.0,155.0,18113.12,894.43,1008.17,2.5,10.0,4.0,8.0,10.0,teamEdward
8.0,2.08,15.0,19.0,37.85,43.24,22.0,74.0,17.0,33.72,31.0,94.0,6.0,5.0,16.0,3.0,2.04,3.0,36.0,143.0,42.0,235.0,41504.39,1310.23,2307.69,2.33,6.0,4.0,6.0,5.0,teamEdward
5.0,2.33,2.0,8.0,13.11,22.73,19.0,36.0,38.0,32.36,16.0,52.0,4.0,11.0,31.0,7.0,2.26,4.0,26.0,79.0,29.0,129.0,19102.2,631.18,1063.12,2.56,2.0,2.0,2.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,7.8,6.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,6.0,2.0,7.0,25.22,13.61,3.29,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.16,18.0,24.0,31.63,58.19,20.0,80.0,30.0,20.28,34.0,67.0,11.0,8.0,26.0,3.0,2.08,3.0,40.0,119.0,40.0,184.0,18780.17,1029.18,1045.23,2.17,12.0,4.0,12.0,6.0,teamEdward
2.0,2.38,2.0,3.0,2.0,16.759999999999998,12.0,13.0,13.0,11.0,7.0,11.0,3.0,5.0,12.0,3.0,2.27,2.0,10.0,27.0,10.0,36.0,1197.51,134.83,68.42,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,2.0,2.0,15.2,12.0,7.0,5.0,9.5,6.0,8.0,3.0,3.0,6.0,3.0,2.2,2.0,4.0,22.0,4.0,28.0,744.43,100.99,43.25,3.0,2.0,2.0,2.0,3.0,teamEdward
4.0,2.32,14.0,17.0,39.84,20.33,22.0,56.0,26.0,35.85,15.0,46.0,4.0,10.0,20.0,7.0,2.15,2.0,25.0,81.0,27.0,125.0,21002.2,622.46,1168.68,2.63,13.0,4.0,10.0,5.0,teamEdward
2.0,2.17,5.0,9.0,35.33,21.93,7.0,20.0,6.0,5.0,7.0,8.0,5.0,3.0,7.0,3.0,2.06,2.0,8.0,14.0,8.0,20.0,181.38,61.79,11.97,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.42,2.0,3.0,2.0,19.51,12.0,17.0,23.0,16.17,8.0,19.0,4.0,7.0,20.0,3.0,2.33,2.0,14.0,47.0,14.0,64.0,3515.33,250.0,197.19,2.2,2.0,2.0,2.0,6.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,11.0,12.0,2.0,2.0,2.0,2.0,5.0,11.0,3.0,2.33,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0,2.0,3.0,teamEdward
2.0,2.26,2.0,5.0,2.0,23.59,17.0,45.0,25.0,17.0,17.0,32.0,4.0,7.0,22.0,5.0,2.12,2.0,21.0,38.0,21.0,68.0,4859.82,325.85,271.88,2.6,2.0,2.0,2.0,4.0,teamEdward
2.0,2.4,2.0,2.0,2.0,15.47,16.0,9.0,8.0,17.0,9.0,17.0,2.0,4.0,8.0,3.0,2.29,3.0,7.0,33.0,7.0,48.0,3032.7,204.05,170.37,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,4.0,2.0,20.13,12.0,16.0,13.0,9.5,8.0,11.0,4.0,5.0,12.0,3.0,2.21,2.0,8.0,27.0,8.0,36.0,1022.0,138.0,58.67,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.25,5.0,11.0,17.79,25.57,19.0,32.0,15.0,18.39,16.0,29.0,4.0,6.0,13.0,5.0,2.13,2.0,18.0,53.0,18.0,80.0,6336.65,388.43,353.92,2.75,7.0,4.0,6.0,5.0,teamEdward
4.0,2.21,8.0,11.0,42.0,21.75,18.0,33.0,12.0,17.33,14.0,25.0,4.0,5.0,11.0,5.0,2.1,2.0,14.0,42.0,16.0,65.0,4645.9,304.86,259.99,3.0,6.0,4.0,6.0,4.0,teamEdward
